//**************Start***************
CenterX: -2|| CenterY: 9|| Mode: 45
17/6/2564 || 23:31:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:31:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:32:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:33:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:34:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:35:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:36:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:37:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:38:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 23:39:24|| AngleX: 0, AngleY: 8 
